snr_db,decoder,n_frames,ber,fer,avg_iters,hw_cycles_mean,hw_cycles_p95,hw_cycles_p99,hw_cycles_max,hw_time_us_mean,hw_time_us_p95,hw_time_us_p99,hw_time_us_max,ber_stage1,fer_stage1,grand_invocation_rate,stage1_cycles_mean,stage1_cycles_p95,stage1_cycles_p99,stage1_cycles_max,grand_cycles_mean,grand_cycles_p95,grand_cycles_p99,grand_cycles_max,patterns_tested_mean,patterns_tested_p95,patterns_tested_p99,patterns_tested_max,patterns_evaluated_mean,patterns_evaluated_p95,patterns_evaluated_p99,patterns_evaluated_max,patterns_tested_mean_if_grand,patterns_tested_p95_if_grand,patterns_tested_p99_if_grand,patterns_tested_max_if_grand,patterns_evaluated_mean_if_grand,patterns_evaluated_p95_if_grand,patterns_evaluated_p99_if_grand,patterns_evaluated_max_if_grand,pre_solver_attempt_rate,pre_solver_success_rate_total,pre_solver_success_rate_if_attempted,peel_candidate_mean,peel_candidate_p95,peel_candidate_max,peel_residual_vars_mean,peel_residual_vars_p95,peel_residual_vars_max,chase_candidate_mean,chase_candidate_p95,chase_candidate_max,chase_candidates_tested_mean,chase_candidates_tested_p95,chase_candidates_tested_max,chase_ldpc_iters_mean,chase_ldpc_iters_p95,chase_ldpc_iters_max,osd_candidate_mean,osd_candidate_p95,osd_candidate_max,osd_candidates_tested_mean,osd_candidates_tested_p95,osd_candidates_tested_max,osd_free_dim_mean,osd_free_dim_p95,osd_free_dim_max,restart_num_runs_mean,restart_num_runs_p95,restart_num_runs_max,restart_ldpc_iters_mean,restart_ldpc_iters_p95,restart_ldpc_iters_max,restart_anchor_bits_mean,restart_anchor_bits_p95,restart_anchor_bits_max,disagreement_added_mean,disagreement_added_p95,disagreement_added_max
4.5,ldpc15,136,0.3260134767664462,0.8823529411764706,14.198529411764707,20004.992647058825,21156.0,21156.0,21156.0,25.006240808823527,26.445,26.445,26.445,0.3260134767664462,0.8823529411764706,0.0,20004.992647058825,21156.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.5,ldpc20,133,0.3454586911064644,0.9022556390977443,19.2406015037594,27014.81954887218,28101.0,28101.0,28101.0,33.76852443609022,35.12625,35.12625,35.12625,0.3454586911064644,0.9022556390977443,0.0,27014.81954887218,28101.0,28101.0,28101.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.5,ldpc100,142,0.32311807233936163,0.8450704225352113,87.50704225352112,121818.54929577465,139221.0,139221.0,139221.0,152.27318661971833,174.02625,174.02625,174.02625,0.32311807233936163,0.8450704225352113,0.0,121818.54929577465,139221.0,139221.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.5,hyb15,127,0.3555013278665611,0.9448818897637795,14.67716535433071,93255.22834645669,98139.8,98184.92,98221.0,116.56903543307087,122.67475,122.73115,122.77625,0.3555013278665611,0.9448818897637795,0.9448818897637795,20689.889763779527,21156.0,21156.0,21156.0,72565.33858267717,76983.8,77028.92,77065.0,16590.23622047244,17558.0,17558.0,17558.0,16590.23622047244,17558.0,17558.0,17558.0,17558.0,17558.0,17558.0,17558.0,17558.0,17558.0,17558.0,17558.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,hybptg15,129,0.34386180679785333,0.9302325581395349,14.5968992248062,1209401.1240310078,1304493.4,1305363.4,1305537.0,1511.75140503876,1630.61675,1631.70425,1631.92125,0.3438675404797945,0.937984496124031,0.937984496124031,20576.18604651163,21156.0,21156.0,21156.0,1188824.9379844961,1283337.4,1284207.4,1284381.0,194387.90697674418,208967.0,208967.0,208967.0,194387.90697674418,208967.0,208967.0,208967.0,207240.0,208967.0,208967.0,208967.0,207240.0,208967.0,208967.0,208967.0,0.937984496124031,0.007751937984496124,0.008264462809917356,29.023255813953487,31.0,31.0,28.837209302325583,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,hybctg15,134,0.3241328490682681,0.8955223880597015,14.492537313432836,5106213.7835820895,5710809.6,5712376.58,5713946.0,6382.767229477613,7138.512,7140.470725,7142.4325,0.3241328490682681,0.8955223880597015,0.8955223880597015,20417.597014925374,21156.0,21156.0,21156.0,5085796.186567164,5689653.6,5691220.58,5692790.0,393315.22388059704,439202.0,439202.0,439202.0,393315.22388059704,439202.0,439202.0,439202.0,439202.0,439202.0,439202.0,439202.0,439202.0,439202.0,439202.0,439202.0,0.8955223880597015,0.0,0.0,28.65671641791045,32.0,32.0,28.65671641791045,32.0,32.0,35.82089552238806,40.0,40.0,114.6268656716418,128.0,128.0,917.0149253731344,1024.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,hybosd15,137,0.32025412473545545,0.8759124087591241,14.423357664233576,2626976.197080292,3120291.2,3153322.64,3208899.0,3283.7202463503645,3900.364,3941.6533,4011.12375,0.32025412473545545,0.8759124087591241,0.8759124087591241,20315.21167883212,21156.0,21156.0,21156.0,2606660.98540146,3099135.2,3132166.64,3187743.0,457010.802919708,521754.0,521754.0,521754.0,457010.802919708,521754.0,521754.0,521754.0,521754.0,521754.0,521754.0,521754.0,521754.0,521754.0,521754.0,521754.0,0.8759124087591241,0.0,0.0,33.284671532846716,38.0,38.0,32.941605839416056,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.175182481751825,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,hybahr15,128,0.34521773298816566,0.9375,14.734375,6551941.5234375,7196318.15,7317383.9,7381928.0,8189.926904296874,8995.3976875,9146.729875,9227.41,0.3461769600591716,0.9453125,0.9453125,20769.4921875,21156.0,21156.0,21156.0,6531172.03125,7175162.15,7296227.9,7360772.0,736597.5,785704.0,785704.0,785704.0,736597.5,785704.0,785704.0,785704.0,779210.5785123967,785704.0,785704.0,785704.0,779210.5785123967,785704.0,785704.0,785704.0,0.9453125,0.0078125,0.008264462809917356,38.4375,41.0,41.0,38.2421875,41.0,41.0,54.828125,58.0,58.0,30.1484375,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7109375,40.0,40.0,829.640625,880.0,880.0,2187.234375,2320.0,2320.0,0.0,0.0,0.0
5.5,ldpc15,137,0.3070754869779294,0.8759124087591241,14.277372262773723,20112.43795620438,21156.0,21156.0,21156.0,25.140547445255468,26.445,26.445,26.445,0.3070754869779294,0.8759124087591241,0.0,20112.43795620438,21156.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.5,ldpc20,138,0.3223311143984221,0.8695652173913043,18.78985507246377,26378.239130434784,28101.0,28101.0,28101.0,32.972798913043476,35.12625,35.12625,35.12625,0.3223311143984221,0.8695652173913043,0.0,26378.239130434784,28101.0,28101.0,28101.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
