snr_db,decoder,ber,fer,avg_iters,avg_hw_time_us,avg_hw_cycles,avg_hw_time_stage1_us,avg_hw_time_grand_us,ber_stage1,fer_stage1
7.0,ldpc4,0.029044333529066352,0.3816793893129771,3.4137404580152673,6.08025572519084,4864.204580152672,6.08025572519084,0.0,0.029044333529066352,0.3816793893129771
7.0,ldpc8,0.018229907872069507,0.12658227848101267,4.492658227848101,7.851168987341772,6280.935189873418,7.851168987341772,0.0,0.018229907872069507,0.12658227848101267
7.0,ldpc15,0.012630254254999543,0.05518763796909492,4.987637969094923,8.681930463576158,6945.544370860927,8.681930463576158,0.0,0.012630254254999543,0.05518763796909492
7.0,ldpc20,0.010532153214584311,0.040186465198521135,5.184857739913197,9.018334070085196,7214.667256068156,9.018334070085196,0.0,0.010532153214584311,0.040186465198521135
7.0,ldpc100,0.00957320736394236,0.028975428836346778,7.687644877144182,13.359299808762168,10687.439847009735,13.359299808762168,0.0,0.00957320736394236,0.028975428836346778
7.0,hyb4,0.029608387405863367,0.35511363636363635,3.4375,69.86908735795456,55895.26988636364,6.122247869318182,63.74683948863636,0.029623884228752017,0.3835227272727273
7.0,hyb8,0.015289713931711744,0.1077121930202499,4.408444635932788,27.556214993537267,22044.971994829815,7.6987645411460575,19.85745045239121,0.015291466644911779,0.11115898319689789
7.0,hyb15,0.014757770906556332,0.06265664160401002,5.08796992481203,20.80047775689223,16640.382205513786,8.85922932330827,11.94124843358396,0.014757817250226157,0.06290726817042606
7.0,hybsv4,0.029757085020242914,0.37593984962406013,3.4165413533834585,275.7952462406015,220636.19699248121,6.091866541353384,269.7033796992481,0.029774602927436937,0.39849624060150374
7.0,hybsv8,0.016190709659194596,0.10561892691170258,4.419940853400929,84.94063635403465,67952.50908322772,7.719214195183777,77.22142215885087,0.016193756359009357,0.11237853823405154
7.0,hybsv15,0.013366835161779373,0.05648441030275644,5.042250338906462,51.532066764572974,41225.65341165838,8.77763415047447,42.754432614098505,0.013367252945879244,0.05738816086760054
7.0,hybptg4,0.033698720011883836,0.3486750348675035,3.4504881450488143,499.13750523012556,399310.0041841004,6.1576778242677825,492.97982740585775,0.033809873074034644,0.41562064156206413
7.0,hybptg8,0.01661944538801223,0.10036130068245684,4.3970293054997995,159.46772681653954,127574.18145323163,7.679605580088317,151.78812123645122,0.01663614752754888,0.11280610196708149
7.0,hybptg15,0.013081868728600388,0.05515111405250386,5.020075005515111,95.46580189719833,76372.64151775866,8.739385340833884,86.72641655636444,0.013086682213406746,0.05801897198323406
7.0,hybctg4,0.0312162439896378,0.20193861066235863,3.4192245557350565,750.0851302504038,600068.1042003231,6.103221930533119,743.9819083198707,0.033288504554970316,0.41518578352180935
7.0,hybctg8,0.016713756431275754,0.10874293170943888,4.426707264027838,406.13591887777295,324908.73510221834,7.734215963462375,398.4017029143106,0.01672855576517704,0.12048716833405829
7.0,hybctg15,0.013811610480913868,0.05619240278714318,5.051022701730726,214.6782445493369,171742.59563946954,8.792926500337154,205.88531804899975,0.013812940478612971,0.057541020454034614
7.0,hybosd4,0.03319193935505335,0.33467202141900937,3.4377510040160644,964.5824397590362,771665.951807229,6.140682730923695,958.4417570281125,0.03336150321205928,0.428380187416332
7.0,hybosd8,0.015845699348070265,0.09784735812133072,4.397260273972603,296.20759589041097,236966.07671232877,7.680600293542074,288.52699559686886,0.0158675557845737,0.11428571428571428
