snr_db,decoder,n_frames,ber,fer,avg_iters,hw_cycles_mean,hw_cycles_p95,hw_cycles_p99,hw_cycles_max,hw_time_us_mean,hw_time_us_p95,hw_time_us_p99,hw_time_us_max,ber_stage1,fer_stage1,grand_invocation_rate,stage1_cycles_mean,stage1_cycles_p95,stage1_cycles_p99,stage1_cycles_max,grand_cycles_mean,grand_cycles_p95,grand_cycles_p99,grand_cycles_max,patterns_tested_mean,patterns_tested_p95,patterns_tested_p99,patterns_tested_max,patterns_evaluated_mean,patterns_evaluated_p95,patterns_evaluated_p99,patterns_evaluated_max,patterns_tested_mean_if_grand,patterns_tested_p95_if_grand,patterns_tested_p99_if_grand,patterns_tested_max_if_grand,patterns_evaluated_mean_if_grand,patterns_evaluated_p95_if_grand,patterns_evaluated_p99_if_grand,patterns_evaluated_max_if_grand,pre_solver_attempt_rate,pre_solver_success_rate_total,pre_solver_success_rate_if_attempted,peel_candidate_mean,peel_candidate_p95,peel_candidate_max,peel_residual_vars_mean,peel_residual_vars_p95,peel_residual_vars_max,chase_candidate_mean,chase_candidate_p95,chase_candidate_max,chase_candidates_tested_mean,chase_candidates_tested_p95,chase_candidates_tested_max,chase_ldpc_iters_mean,chase_ldpc_iters_p95,chase_ldpc_iters_max
7.5,ldpc8,541,0.09630662864080325,0.46210720887245843,6.595194085027726,9309.060998151572,11433.0,11433.0,11433.0,11.636326247689466,14.29125,14.29125,14.29125,0.09630662864080325,0.46210720887245843,0.0,9309.060998151572,11433.0,11433.0,11433.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,ldpc15,825,0.08442083557468173,0.30303030303030304,9.221818181818183,12906.378181818181,21156.0,21156.0,21156.0,16.132972727272726,26.445,26.445,26.445,0.08442083557468173,0.30303030303030304,0.0,12906.378181818181,21156.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,ldpc20,987,0.08044107420130334,0.25329280648429586,10.378926038500506,14497.635258358663,28101.0,28101.0,28101.0,18.122044072948327,35.12625,35.12625,35.12625,0.08044107420130334,0.25329280648429586,0.0,14497.635258358663,28101.0,28101.0,28101.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,ldpc100,1156,0.07453170747937184,0.21626297577854672,27.997404844290656,38957.81574394464,139221.0,139221.0,139221.0,48.69726967993079,174.02625,174.02625,174.02625,0.07453170747937184,0.21626297577854672,0.0,38957.81574394464,139221.0,139221.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hyb4,325,0.1244941966317706,0.7692307692307693,3.9261538461538463,122145.61846153846,159785.0,160120.2,160905.0,152.6820230769231,199.73125,200.15025,201.13125,0.12451866181156122,0.8123076923076923,0.8123076923076923,5714.178461538461,5877.0,5877.0,5877.0,116431.44,153908.0,154243.2,155028.0,26452.713846153845,34370.0,34370.0,34370.0,26457.68,34370.0,34370.0,34370.0,32564.89393939394,34370.0,34370.0,34370.0,32571.007575757576,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hyb8,585,0.10179853841096445,0.42735042735042733,6.500854700854701,73659.31282051282,165500.2,165559.32,166963.0,92.07414102564103,206.87525,206.94915,208.70375,0.10180454407525413,0.4427350427350427,0.4427350427350427,9171.805128205127,11433.0,11433.0,11433.0,64487.50769230769,154067.2,154126.32,155530.0,14671.473504273505,34370.0,34370.0,34370.0,14673.2547008547,34370.0,34370.0,34370.0,33138.27027027027,34370.0,34370.0,34370.0,33142.29343629344,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hyb15,892,0.0805350651418261,0.2802690582959641,9.082959641255606,55647.07399103139,175218.9,175268.0,176358.0,69.55884248878922,219.023625,219.085,220.4475,0.08053734543741874,0.28475336322869954,0.28475336322869954,12707.63677130045,21156.0,21156.0,21156.0,42939.43721973094,154062.9,154112.0,155202.0,9635.053811659192,34370.0,34370.0,34370.0,9635.535874439462,34370.0,34370.0,34370.0,33836.48818897638,34370.0,34370.0,34370.0,33838.18110236221,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hybsv4,319,0.13390762089369515,0.7836990595611285,3.93730407523511,472984.275862069,623592.9,627079.72,629612.0,591.2303448275861,779.491125,783.84965,787.015,0.13392674964293003,0.8150470219435737,0.8150470219435737,5730.545454545455,5877.0,5877.0,5877.0,467253.7304075235,617715.9,621202.72,623735.0,86671.10031347962,110566.0,110566.0,110566.0,86673.72727272728,110566.0,110566.0,110566.0,106338.77307692308,110566.0,110566.0,110566.0,106341.99615384615,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hybsv8,569,0.09032020517673485,0.43936731107205623,6.5676625659050965,272205.0667838313,625517.2,630238.56,632908.0,340.2563334797891,781.8965,787.7982000000001,791.135,0.09032605474152723,0.45342706502636204,0.45342706502636204,9268.033391915642,11433.0,11433.0,11433.0,262937.03339191567,614084.2,618805.56,621475.0,48633.92970123023,110566.0,110566.0,110566.0,48635.427065026364,110566.0,110566.0,110566.0,107258.5503875969,110566.0,110566.0,110566.0,107261.85271317829,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hybsv15,757,0.09557761679941845,0.33025099075297226,9.408190224570674,214277.1902245707,633628.0,637708.0,643892.0,267.84648778071335,792.035,797.1349999999999,804.865,0.09557786106790273,0.33157199471598414,0.33157199471598414,13174.410832232497,21156.0,21156.0,21156.0,201102.77939233818,612472.0,616552.0,622736.0,36514.55217965654,110566.0,110566.0,110566.0,36514.57199471598,110566.0,110566.0,110566.0,110125.56175298805,110566.0,110566.0,110566.0,110125.62151394422,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hybptg4,331,0.12308496755394269,0.7552870090634441,3.9637462235649545,917395.1570996979,1288775.5,1289704.8,1289949.0,1146.7439463746223,1610.9693750000001,1612.131,1612.43625,0.12317267469922594,0.824773413897281,0.824773413897281,5770.395770392749,5877.0,5877.0,5877.0,911624.7613293051,1282898.5,1283827.8,1284072.0,157830.06042296073,208967.0,208967.0,208967.0,157830.06042296073,208967.0,208967.0,208967.0,191361.72161172162,208967.0,208967.0,208967.0,191361.72161172162,208967.0,208967.0,208967.0,0.824773413897281,0.06948640483383686,0.08424908424908426,22.486404833836858,28.0,28.0,20.972809667673715,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hybptg8,594,0.09375,0.4208754208754209,6.508417508417509,529677.0505050505,1293863.05,1294879.82,1295659.0,662.0963131313132,1617.3288125000001,1618.5997750000001,1619.57375,0.0937864219114219,0.4511784511784512,0.4511784511784512,9185.020202020201,11433.0,11433.0,11433.0,520492.0303030303,1282430.05,1283446.82,1284226.0,87949.07407407407,208967.0,208967.0,208967.0,87949.07407407407,208967.0,208967.0,208967.0,194931.90298507462,208967.0,208967.0,208967.0,194931.90298507462,208967.0,208967.0,208967.0,0.4511784511784512,0.030303030303030304,0.06716417910447761,12.395622895622896,28.0,28.0,11.73063973063973,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hybptg15,987,0.07118239779860075,0.25329280648429586,8.79533941236069,330424.57345491386,1302900.8,1304292.76,1305358.0,413.0307168186423,1628.626,1630.3659499999999,1631.6975,0.07118914228161365,0.25937183383991896,0.25937183383991896,12299.98480243161,21156.0,21156.0,21156.0,318124.58865248226,1281744.8,1283136.76,1284202.0,52929.83789260385,208967.0,208967.0,208967.0,52929.83789260385,208967.0,208967.0,208967.0,204069.3359375,208967.0,208967.0,208967.0,204069.3359375,208967.0,208967.0,208967.0,0.25937183383991896,0.0060790273556231,0.0234375,7.210739614994934,28.0,28.0,7.058763931104357,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hybctg4,504,0.13088524056072132,0.49603174603174605,3.9603174603174605,2840126.152777778,5695812.55,5697334.77,5699353.0,3550.157690972222,7119.765687499999,7121.6684625,7124.19125,0.14203274690053536,0.8253968253968254,0.8253968253968254,5765.833333333333,5877.0,5877.0,5877.0,2834360.3194444445,5689935.55,5691457.77,5693476.0,217858.1349206349,439202.0,439202.0,439202.0,217858.1349206349,439202.0,439202.0,439202.0,263943.5096153846,439202.0,439202.0,439202.0,263943.5096153846,439202.0,439202.0,439202.0,0.8253968253968254,0.32936507936507936,0.39903846153846156,28.011904761904763,40.0,40.0,15.873015873015873,32.0,32.0,31.98015873015873,40.0,40.0,64.88888888888889,128.0,128.0,518.686507936508,1024.0,1024.0
7.5,hybctg8,545,0.10408569024482928,0.45871559633027525,6.713761467889908,2593501.9211009173,5700935.4,5702777.0,5703712.0,3241.8774013761467,7126.16925,7128.47125,7129.64,0.10416338689539113,0.4917431192660551,0.4917431192660551,9483.264220183486,11433.0,11433.0,11433.0,2584018.656880734,5689502.4,5691344.0,5692279.0,201468.80733944953,439202.0,439202.0,439202.0,201468.80733944953,439202.0,439202.0,439202.0,409703.3582089552,439202.0,439202.0,439202.0,409703.3582089552,439202.0,439202.0,439202.0,0.4917431192660551,0.03302752293577982,0.06716417910447761,15.587155963302752,32.0,40.0,14.524770642201835,32.0,32.0,19.300917431192662,40.0,40.0,59.961467889908256,128.0,128.0,479.6880733944954,1024.0,1024.0
7.5,hybctg15,809,0.08986434966098844,0.30902348578491967,9.259579728059332,1760046.8108776268,5709513.2,5712252.16,5715212.0,2200.058513597033,7136.8915,7140.3152,7144.015,0.08987029242033046,0.3127317676143387,0.3127317676143387,12961.943139678615,21156.0,21156.0,21156.0,1747084.8677379482,5688357.2,5691096.16,5694056.0,135723.73300370827,439202.0,439202.0,439202.0,135723.73300370827,439202.0,439202.0,439202.0,433994.07114624506,439202.0,439202.0,439202.0,433994.07114624506,439202.0,439202.0,439202.0,0.3127317676143387,0.003708281829419036,0.011857707509881422,9.972805933250926,32.0,32.0,9.840543881334982,32.0,32.0,12.454882571075402,40.0,40.0,39.871446229913474,128.0,128.0,318.9715698393078,1024.0,1024.0
8.0,ldpc4,328,0.10472966878337422,0.7621951219512195,3.923780487804878,5694.795731707317,5877.0,5877.0,5877.0,7.118494664634146,7.34625,7.34625,7.34625,0.10472966878337422,0.7621951219512195,0.0,5694.795731707317,5877.0,5877.0,5877.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,ldpc8,558,0.09339608385824266,0.44802867383512546,6.467741935483871,9127.510752688173,11433.0,11433.0,11433.0,11.409388440860216,14.29125,14.29125,14.29125,0.09339608385824266,0.44802867383512546,0.0,9127.510752688173,11433.0,11433.0,11433.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,ldpc15,879,0.08001650106697364,0.2844141069397042,8.93401592718999,12500.645051194539,21156.0,21156.0,21156.0,15.625806313993174,26.445,26.445,26.445,0.08001650106697364,0.2844141069397042,0.0,12500.645051194539,21156.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,ldpc20,1173,0.06492638861564692,0.21312872975277067,9.680306905370845,13514.360613810743,28101.0,28101.0,28101.0,16.89295076726343,35.12625,35.12625,35.12625,0.06492638861564692,0.21312872975277067,0.0,13514.360613810743,28101.0,28101.0,28101.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,ldpc100,1339,0.06395926594517679,0.18670649738610903,25.415982076176252,35362.73188946975,139221.0,139221.0,139221.0,44.20341486183719,174.02625,174.02625,174.02625,0.06395926594517679,0.18670649738610903,0.0,35362.73188946975,139221.0,139221.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,hyb4,302,0.12400625514322662,0.8278145695364238,3.9834437086092715,129280.41059602649,159776.9,160577.65,161454.0,161.6005132450331,199.721125,200.7220625,201.8175,0.124025848387476,0.8708609271523179,0.8708609271523179,5812.549668874172,5877.0,5877.0,5877.0,123467.86092715232,153899.9,154700.65,155577.0,28438.417218543047,34370.0,34370.0,34370.0,28442.655629139073,34370.0,34370.0,34370.0,32655.52091254753,34370.0,34370.0,34370.0,32660.38783269962,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,hyb8,667,0.07590093636613646,0.3748125937031484,6.377811094452774,65146.961019490256,165472.4,165547.0,166501.0,81.43370127436282,206.8405,206.93375,208.12625,0.07590703538763163,0.3853073463268366,0.3853073463268366,8982.463268365816,11433.0,11433.0,11433.0,56164.497751124436,154039.4,154114.0,155068.0,12886.772113943029,34370.0,34370.0,34370.0,12887.290854572713,34370.0,34370.0,34370.0,33445.43579766537,34370.0,34370.0,34370.0,33446.782101167315,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,hyb15,964,0.0757623944241204,0.25933609958506226,8.808091286307054,52038.41804979253,175213.7,175267.48,175310.0,65.04802256224067,219.01712500000002,219.08435,219.1375,0.0757623944241204,0.25933609958506226,0.25933609958506226,12317.685684647304,21156.0,21156.0,21156.0,39720.73236514523,154057.7,154111.48,154154.0,8913.38174273859,34370.0,34370.0,34370.0,8913.38174273859,34370.0,34370.0,34370.0,34370.0,34370.0,34370.0,34370.0,34370.0,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,hybsv4,318,0.11928694038182427,0.7861635220125787,3.949685534591195,476079.2012578616,625873.75,629894.98,631657.0,595.099001572327,782.3421875,787.368725,789.57125,0.11931252558520337,0.8301886792452831,0.8301886792452831,5752.603773584906,5877.0,5877.0,5877.0,470326.59748427675,619996.75,624017.98,625780.0,87201.27358490566,110566.0,110566.0,110566.0,87205.7893081761,110566.0,110566.0,110566.0,105037.89772727272,110566.0,110566.0,110566.0,105043.33712121213,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,hybsv8,593,0.09364959288344293,0.42158516020236086,6.5210792580101185,261649.5497470489,624737.6,631401.68,633941.0,327.06193718381115,780.9219999999999,789.2521,792.42625,0.09365271111687638,0.4317032040472175,0.4317032040472175,9196.35581787521,11433.0,11433.0,11433.0,252453.1939291737,613304.6,619968.68,622508.0,46613.32546374368,110566.0,110566.0,110566.0,46613.83979763912,110566.0,110566.0,110566.0,107975.3984375,110566.0,110566.0,110566.0,107976.58984375,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,hybsv15,960,0.06969246948964497,0.2604166666666667,8.813541666666667,171460.05833333332,633638.1,637787.65,646694.0,214.32507291666667,792.047625,797.2345625,808.3675,0.06969478088017751,0.26458333333333334,0.26458333333333334,12326.940625,21156.0,21156.0,21156.0,159133.11770833333,612482.1,616631.65,625538.0,28848.678125,110566.0,110566.0,110566.0,28848.858333333334,110566.0,110566.0,110566.0,109034.37401574804,110566.0,110566.0,110566.0,109035.05511811023,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,hybptg4,338,0.11732290098385911,0.7396449704142012,3.93491124260355,900701.4852071006,1288794.25,1289552.34,1290477.0,1125.8768565088756,1610.9928125,1611.940425,1613.09625,0.1174137153811141,0.8254437869822485,0.8254437869822485,5730.559171597633,5877.0,5877.0,5877.0,894970.9260355029,1282917.25,1283675.34,1284600.0,154561.39053254438,208967.0,208967.0,208967.0,154561.39053254438,208967.0,208967.0,208967.0,187246.4157706093,208967.0,208967.0,208967.0,187246.4157706093,208967.0,208967.0,208967.0,0.8254437869822485,0.08579881656804733,0.1039426523297491,22.224852071005916,28.0,28.0,20.494082840236686,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,hybptg8,623,0.08638590234311928,0.4012841091492777,6.48314606741573,503151.6629213483,1294006.8,1295322.1,1295746.0,628.9395786516855,1617.5085,1619.1526250000002,1619.6825,0.08641884800592665,0.42857142857142855,0.42857142857142855,9142.661316211877,11433.0,11433.0,11433.0,494009.00160513644,1282573.8,1283889.1,1284313.0,83855.13643659711,208967.0,208967.0,208967.0,83855.13643659711,208967.0,208967.0,208967.0,195661.98501872658,208967.0,208967.0,208967.0,195661.98501872658,208967.0,208967.0,208967.0,0.42857142857142855,0.027287319422150885,0.06367041198501873,11.796147672552166,28.0,28.0,11.104333868378813,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,hybptg15,969,0.0736601281745959,0.2579979360165119,8.62125902992776,338690.09803921566,1303394.2,1304597.56,1306064.0,423.3626225490196,1629.2427500000001,1630.7469500000002,1632.58,0.0736605098283474,0.26006191950464397,0.26006191950464397,12058.40866873065,21156.0,21156.0,21156.0,326631.689370485,1282238.2,1283441.56,1284908.0,53913.05469556244,208967.0,208967.0,208967.0,53913.05469556244,208967.0,208967.0,208967.0,207308.53174603175,208967.0,208967.0,208967.0,207308.53174603175,208967.0,208967.0,208967.0,0.26006191950464397,0.0020639834881320948,0.007936507936507936,7.2332301341589265,28.0,28.0,7.192982456140351,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,hybctg4,578,0.10998283972482135,0.43252595155709345,3.9550173010380623,2481096.7560553635,5695915.0,5698240.52,5698882.0,3101.370945069204,7119.89375,7122.80065,7123.6025,0.1221370748960914,0.8183391003460208,0.8183391003460208,5756.205882352941,5877.0,5877.0,5877.0,2475340.55017301,5690038.0,5692363.52,5693005.0,189966.26297577855,439202.0,439202.0,439202.0,189966.26297577855,439202.0,439202.0,439202.0,232136.36363636365,439202.0,439202.0,439202.0,232136.36363636365,439202.0,439202.0,439202.0,0.8183391003460208,0.38581314878892736,0.4714587737843552,28.01038062283737,40.0,40.0,13.84083044982699,32.0,32.0,31.470588235294116,40.0,40.0,56.77508650519031,128.0,128.0,453.719723183391,1024.0,1024.0
8.0,hybctg8,656,0.08669405758406697,0.38109756097560976,6.4573170731707314,2146800.75152439,5700045.0,5702142.95,5704124.0,2683.5009394054878,7125.05625,7127.6786875,7130.155,0.08676086240799538,0.4146341463414634,0.4146341463414634,9102.310975609756,11433.0,11433.0,11433.0,2137698.4405487804,5688612.0,5690709.95,5692691.0,167378.81097560975,439202.0,439202.0,439202.0,167378.81097560975,439202.0,439202.0,439202.0,403678.3088235294,439202.0,439202.0,439202.0,403678.3088235294,439202.0,439202.0,439202.0,0.4146341463414634,0.03353658536585366,0.08088235294117647,13.146341463414634,32.0,40.0,12.132621951219512,32.0,32.0,16.195121951219512,40.0,40.0,49.233231707317074,128.0,128.0,393.8658536585366,1024.0,1024.0
8.0,hybctg15,928,0.08187005043613549,0.26939655172413796,8.842672413793103,1545378.540948276,5709738.65,5711506.86,5714231.0,1931.7231761853448,7137.1733125,7139.383575,7142.78875,0.08187901703733932,0.27586206896551724,0.27586206896551724,12371.023706896553,21156.0,21156.0,21156.0,1533007.5172413792,5688582.65,5690350.86,5693075.0,118319.50431034483,439202.0,439202.0,439202.0,118319.50431034483,439202.0,439202.0,439202.0,428908.203125,439202.0,439202.0,439202.0,428908.203125,439202.0,439202.0,439202.0,0.27586206896551724,0.00646551724137931,0.0234375,8.782327586206897,32.0,32.0,8.620689655172415,32.0,32.0,10.948275862068966,40.0,40.0,35.172413793103445,128.0,128.0,281.37931034482756,1024.0,1024.0
8.5,ldpc4,294,0.11322920440365496,0.8503401360544217,3.942176870748299,5748.642857142857,5877.0,5877.0,5877.0,7.185803571428572,7.34625,7.34625,7.34625,0.11322920440365496,0.8503401360544217,0.0,5748.642857142857,5877.0,5877.0,5877.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,ldpc8,649,0.07992069045687038,0.3852080123266564,6.243451463790447,8795.805855161787,11433.0,11433.0,11433.0,10.994757318952233,14.29125,14.29125,14.29125,0.07992069045687038,0.3852080123266564,0.0,8795.805855161787,11433.0,11433.0,11433.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,ldpc15,1078,0.06422235045174605,0.23191094619666047,8.332096474953618,11647.725417439704,21156.0,21156.0,21156.0,14.559656771799629,26.445,26.445,26.445,0.06422235045174605,0.23191094619666047,0.0,11647.725417439704,21156.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,ldpc20,1233,0.05906841925932325,0.20275750202757503,9.428223844282238,13160.888077858881,28101.0,28101.0,28101.0,16.4511100973236,35.12625,35.12625,35.12625,0.05906841925932325,0.20275750202757503,0.0,13160.888077858881,28101.0,28101.0,28101.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,ldpc100,1451,0.05885721028957789,0.17229496898690558,24.179875947622328,33641.154376292216,139221.0,139221.0,139221.0,42.051442970365265,174.02625,174.02625,174.02625,0.05885721028957789,0.17229496898690558,0.0,33641.154376292216,139221.0,139221.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,hyb4,321,0.12319063485041198,0.778816199376947,3.94392523364486,123116.8785046729,159811.0,160491.8,160802.0,153.89609813084112,199.76375,200.61475,201.0025,0.12322001327213405,0.8286604361370716,0.8286604361370716,5744.112149532711,5877.0,5877.0,5877.0,117372.7663551402,153934.0,154614.8,154925.0,26793.077881619938,34370.0,34370.0,34370.0,26797.654205607476,34370.0,34370.0,34370.0,32333.0,34370.0,34370.0,34370.0,32338.522556390977,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,hyb8,656,0.08084934018256602,0.38109756097560976,6.402439024390244,66328.93140243902,165473.5,165547.9,166647.0,82.91116425304878,206.84187500000002,206.934875,208.30875,0.08085497772045028,0.3932926829268293,0.3932926829268293,9019.234756097561,11433.0,11433.0,11433.0,57309.696646341465,154040.5,154114.9,155214.0,13103.0625,34370.0,34370.0,34370.0,13104.121951219513,34370.0,34370.0,34370.0,33316.313953488374,34370.0,34370.0,34370.0,33319.007751937985,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,hyb15,1077,0.06372776257739832,0.23212627669452182,8.348189415041782,47121.72887650882,175206.0,175268.96,176051.0,58.902161095636025,219.0075,219.08620000000002,220.06375,0.06372982286979502,0.23769730733519034,0.23769730733519034,11671.935933147632,21156.0,21156.0,21156.0,35449.792943361186,154050.0,154112.96,154895.0,7979.558960074281,34370.0,34370.0,34370.0,7979.6917363045495,34370.0,34370.0,34370.0,33570.25390625,34370.0,34370.0,34370.0,33570.8125,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,hybsv4,330,0.10943439573247266,0.7575757575757576,3.9393939393939394,456593.7818181818,624393.5,628173.85,632237.0,570.7422272727273,780.491875,785.2173124999999,790.29625,0.10945344719383181,0.796969696969697,0.796969696969697,5727.645454545454,5877.0,5877.0,5877.0,450866.13636363635,618516.5,622296.85,626360.0,83771.5,110566.0,110566.0,110566.0,83776.29090909091,110566.0,110566.0,110566.0,105112.52851711027,110566.0,110566.0,110566.0,105118.53992395438,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
