snr_db,decoder,n_frames,ber,fer,avg_iters,hw_cycles_mean,hw_cycles_p95,hw_cycles_p99,hw_cycles_max,hw_time_us_mean,hw_time_us_p95,hw_time_us_p99,hw_time_us_max,ber_stage1,fer_stage1,grand_invocation_rate,stage1_cycles_mean,stage1_cycles_p95,stage1_cycles_p99,stage1_cycles_max,grand_cycles_mean,grand_cycles_p95,grand_cycles_p99,grand_cycles_max,patterns_tested_mean,patterns_tested_p95,patterns_tested_p99,patterns_tested_max,patterns_evaluated_mean,patterns_evaluated_p95,patterns_evaluated_p99,patterns_evaluated_max,patterns_tested_mean_if_grand,patterns_tested_p95_if_grand,patterns_tested_p99_if_grand,patterns_tested_max_if_grand,patterns_evaluated_mean_if_grand,patterns_evaluated_p95_if_grand,patterns_evaluated_p99_if_grand,patterns_evaluated_max_if_grand,pre_solver_attempt_rate,pre_solver_success_rate_total,pre_solver_success_rate_if_attempted,peel_candidate_mean,peel_candidate_p95,peel_candidate_max,peel_residual_vars_mean,peel_residual_vars_p95,peel_residual_vars_max,chase_candidate_mean,chase_candidate_p95,chase_candidate_max,chase_candidates_tested_mean,chase_candidates_tested_p95,chase_candidates_tested_max,chase_ldpc_iters_mean,chase_ldpc_iters_p95,chase_ldpc_iters_max,osd_candidate_mean,osd_candidate_p95,osd_candidate_max,osd_candidates_tested_mean,osd_candidates_tested_p95,osd_candidates_tested_max,osd_free_dim_mean,osd_free_dim_p95,osd_free_dim_max,restart_num_runs_mean,restart_num_runs_p95,restart_num_runs_max,restart_ldpc_iters_mean,restart_ldpc_iters_p95,restart_ldpc_iters_max,restart_anchor_bits_mean,restart_anchor_bits_p95,restart_anchor_bits_max,disagreement_added_mean,disagreement_added_p95,disagreement_added_max
9.0,ldpc15,1258,0.022411154410588798,0.09538950715421304,6.598569157392687,9196.032591414943,21156.0,21156.0,21156.0,11.495040739268681,26.445,26.445,26.445,0.022411154410588798,0.09538950715421304,0.0,9196.032591414943,21156.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.0,ldpc20,1509,0.020279212300163517,0.07952286282306163,7.041086812458582,9805.596421471173,28101.0,28101.0,28101.0,12.256995526838967,35.12625,35.12625,35.12625,0.020279212300163517,0.07952286282306163,0.0,9805.596421471173,28101.0,28101.0,28101.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.0,hyb15,1273,0.022723601704960097,0.09426551453260015,6.599371563236449,38351.64807541241,328250.0,328699.92,328896.0,47.93956009426551,410.3125,410.8749,411.12,0.02272403747379577,0.09583660644147683,0.09583660644147683,9197.290652003143,21156.0,21156.0,21156.0,29154.35742340927,307094.0,307543.92,307740.0,6703.230164964651,70232.0,70232.0,70232.0,6703.308719560095,70232.0,70232.0,70232.0,69944.3606557377,70232.0,70232.0,70232.0,69945.18032786885,70232.0,70232.0,70232.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,hyb20,1595,0.02006269592476489,0.07523510971786834,7.038871473354232,39754.510344827584,411965.4,412563.68,412806.0,49.693137931034485,514.95675,515.7046,516.0075,0.020063623379273247,0.07899686520376176,0.07899686520376176,9802.350470219435,28101.0,28101.0,28101.0,29952.15987460815,383864.4,384462.68,384705.0,6869.213793103449,87790.0,87790.0,87790.0,6869.39749216301,87790.0,87790.0,87790.0,86955.52380952382,87790.0,87790.0,87790.0,86957.8492063492,87790.0,87790.0,87790.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,hybahr15,1676,0.020442732237929136,0.07159904534606205,6.598448687350835,974941.380071599,13251424.5,13253270.5,13255201.0,1218.6767250894989,16564.280625,16566.588125,16569.00125,0.021668486358051714,0.09486873508353222,0.09486873508353222,9195.698090692124,21156.0,21156.0,21156.0,965745.6819809069,13230268.5,13232114.5,13234045.0,107136.96420047733,1471816.0,1471816.0,1471816.0,107136.96420047733,1471816.0,1471816.0,1471816.0,1129317.9371069183,1471816.0,1471816.0,1471816.0,1129317.9371069183,1471816.0,1471816.0,1471816.0,0.09486873508353222,0.023269689737470168,0.24528301886792453,30.281622911694512,416.0,416.0,30.198090692124104,416.0,416.0,50.87112171837709,672.0,672.0,14.08711217183771,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.808472553699286,256.0,256.0,338.5340095465394,4608.0,4608.0,438.8031026252983,5952.0,5952.0,0.0,0.0,0.0
9.0,hybahr20,1750,0.01949630177514793,0.06857142857142857,7.056571428571429,1179174.9245714287,16565938.4,16568253.18,16569746.0,1473.9686557142857,20707.423,20710.316475,20712.1825,0.020017434488588334,0.07828571428571429,0.07828571428571429,9826.707428571428,28101.0,28101.0,28101.0,1169348.2171428571,16537837.4,16540152.18,16541645.0,130150.5862857143,1839770.0,1839770.0,1839770.0,130150.5862857143,1839770.0,1839770.0,1839770.0,1662507.489051095,1839770.0,1839770.0,1839770.0,1662507.489051095,1839770.0,1839770.0,1839770.0,0.07828571428571429,0.009714285714285713,0.12408759124087591,36.81142857142857,520.0,520.0,36.625142857142855,520.0,520.0,60.12914285714286,840.0,840.0,17.044,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.730285714285714,320.0,320.0,409.1417142857143,5760.0,5760.0,528.6028571428571,7440.0,7440.0,0.0,0.0,0.0
9.0,hybbgr15,1563,0.020506692296334995,0.07677543186180422,6.598848368522073,937643.0543825976,11316451.6,11319560.38,11323236.0,1172.053817978247,14145.5645,14149.450475,14154.045,0.02135245715453895,0.09404990403071017,0.09404990403071017,9195.990403071017,21156.0,21156.0,21156.0,928447.0639795265,11295295.6,11298404.38,11302080.0,101010.75367882277,1233436.0,1233436.0,1233436.0,101010.75367882277,1233436.0,1233436.0,1233436.0,1074012.2993197278,1233436.0,1233436.0,1233436.0,1074012.2993197278,1233436.0,1233436.0,1233436.0,0.09404990403071017,0.01727447216890595,0.1836734693877551,22.275111964171465,272.0,272.0,22.2085732565579,272.0,272.0,34.2936660268714,408.0,408.0,11.947536788227767,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.282789507357645,208.0,208.0,311.07741522712735,3744.0,3744.0,168.31733845169546,2022.0,2382.0,0.0,0.0,0.0
9.0,hybbgr20,1696,0.019795533521268283,0.07075471698113207,7.050707547169812,1053922.8791273586,14147525.5,14150940.2,14153560.0,1317.4035989091983,17684.406875,17688.67525,17691.95,0.020111387218097576,0.07900943396226415,0.07900943396226415,9818.794811320755,28101.0,28101.0,28101.0,1044104.0843160377,14119424.5,14122839.2,14125459.0,113998.28596698113,1541795.0,1541795.0,1541795.0,113998.28596698113,1541795.0,1541795.0,1541795.0,1442843.9776119404,1541795.0,1541795.0,1541795.0,1442843.9776119404,1541795.0,1541795.0,1541795.0,0.07900943396226415,0.008254716981132075,0.1044776119402985,25.159198113207548,340.0,340.0,25.077830188679247,340.0,340.0,38.05896226415094,510.0,510.0,13.377948113207546,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.33254716981132,260.0,260.0,347.9823113207547,4680.0,4680.0,190.44221698113208,2512.5,2994.0,0.0,0.0,0.0
9.5,ldpc15,1586,0.016874258489594604,0.07566204287515763,6.310214375788147,8789.17528373266,21156.0,21156.0,21156.0,10.986469104665826,26.445,26.445,26.445,0.016874258489594604,0.07566204287515763,0.0,8789.17528373266,21156.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.5,ldpc20,1923,0.01552350555560684,0.062402496099843996,6.6281851274050965,9226.580343213729,28101.0,28101.0,28101.0,11.533225429017161,35.12625,35.12625,35.12625,0.01552350555560684,0.062402496099843996,0.0,9226.580343213729,28101.0,28101.0,28101.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
