snr_db,decoder,n_frames,ber,fer,avg_iters,hw_cycles_mean,hw_cycles_p95,hw_cycles_p99,hw_cycles_max,hw_time_us_mean,hw_time_us_p95,hw_time_us_p99,hw_time_us_max,ber_stage1,fer_stage1,grand_invocation_rate,stage1_cycles_mean,stage1_cycles_p95,stage1_cycles_p99,stage1_cycles_max,grand_cycles_mean,grand_cycles_p95,grand_cycles_p99,grand_cycles_max,patterns_tested_mean,patterns_tested_p95,patterns_tested_p99,patterns_tested_max,patterns_evaluated_mean,patterns_evaluated_p95,patterns_evaluated_p99,patterns_evaluated_max,patterns_tested_mean_if_grand,patterns_tested_p95_if_grand,patterns_tested_p99_if_grand,patterns_tested_max_if_grand,patterns_evaluated_mean_if_grand,patterns_evaluated_p95_if_grand,patterns_evaluated_p99_if_grand,patterns_evaluated_max_if_grand,pre_solver_attempt_rate,pre_solver_success_rate_total,pre_solver_success_rate_if_attempted,peel_candidate_mean,peel_candidate_p95,peel_candidate_max,peel_residual_vars_mean,peel_residual_vars_p95,peel_residual_vars_max,chase_candidate_mean,chase_candidate_p95,chase_candidate_max,chase_candidates_tested_mean,chase_candidates_tested_p95,chase_candidates_tested_max,chase_ldpc_iters_mean,chase_ldpc_iters_p95,chase_ldpc_iters_max,osd_candidate_mean,osd_candidate_p95,osd_candidate_max,osd_candidates_tested_mean,osd_candidates_tested_p95,osd_candidates_tested_max,osd_free_dim_mean,osd_free_dim_p95,osd_free_dim_max,restart_num_runs_mean,restart_num_runs_p95,restart_num_runs_max,restart_ldpc_iters_mean,restart_ldpc_iters_p95,restart_ldpc_iters_max,restart_anchor_bits_mean,restart_anchor_bits_p95,restart_anchor_bits_max,disagreement_added_mean,disagreement_added_p95,disagreement_added_max
7.5,ldpc8,213,0.16217150040281134,0.6572769953051644,7.093896713615023,10064.408450704226,11433.0,11433.0,11433.0,12.580510563380283,14.29125,14.29125,14.29125,0.16217150040281134,0.6572769953051644,0.0,10064.408450704226,11433.0,11433.0,11433.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.5,ldpc12,255,0.15824051514096762,0.5490196078431373,9.537254901960784,13423.482352941177,16989.0,16989.0,16989.0,16.779352941176466,21.23625,21.23625,21.23625,0.15824051514096762,0.5490196078431373,0.0,13423.482352941177,16989.0,16989.0,16989.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.5,ldpc15,274,0.1550561752256727,0.5109489051094891,11.153284671532846,15655.92700729927,21156.0,21156.0,21156.0,19.569908759124086,26.445,26.445,26.445,0.1550561752256727,0.5109489051094891,0.0,15655.92700729927,21156.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.5,hybahr8,290,0.1553318200367272,0.4827586206896552,7.117241379310345,3053199.172413793,6272400.85,6272810.16,6273071.0,3816.4989655172412,7840.5010624999995,7841.0127,7841.33875,0.16344878596204857,0.6482758620689655,0.6482758620689655,10093.944827586207,11433.0,11433.0,11433.0,3043105.227586207,6260967.85,6261377.16,6261638.0,356534.73793103447,735908.0,735908.0,735908.0,356534.73793103447,735908.0,735908.0,735908.0,549973.7978723404,735908.0,735908.0,735908.0,549973.7978723404,735908.0,735908.0,735908.0,0.6482758620689655,0.16551724137931034,0.2553191489361702,100.77241379310345,208.0,208.0,100.77241379310345,208.0,208.0,176.68965517241378,336.0,336.0,46.89655172413793,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5551724137931,128.0,128.0,1000.248275862069,2048.0,2048.0,1455.9655172413793,2976.0,2976.0,0.0,0.0,0.0
7.5,hybahr12,292,0.154207743981519,0.4794520547945205,9.527397260273972,4566741.376712329,9408265.7,9408864.05,9409465.0,5708.426720890411,11760.332125,11761.0800625,11761.83125,0.15707133521115343,0.5445205479452054,0.5445205479452054,13408.34589041096,16989.0,16989.0,16989.0,4553333.030821918,9391276.7,9391875.05,9392476.0,534289.3698630137,1103862.0,1103862.0,1103862.0,534289.3698630137,1103862.0,1103862.0,1103862.0,981210.6666666666,1103862.0,1103862.0,1103862.0,981210.6666666666,1103862.0,1103862.0,1103862.0,0.5445205479452054,0.06506849315068493,0.11949685534591195,151.013698630137,312.0,312.0,151.013698630137,312.0,312.0,249.41095890410958,504.0,504.0,69.98972602739725,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.38356164383562,192.0,192.0,1494.054794520548,3072.0,3072.0,2174.859589041096,4464.0,4464.0,0.0,0.0,0.0
7.5,hybahr15,292,0.1526847592607603,0.4794520547945205,11.133561643835616,6041957.407534246,12542737.55,12543270.63,12544837.0,7552.4467594178095,15678.4219375,15679.0882875,15681.04625,0.15399560265866905,0.5068493150684932,0.5068493150684932,15627.215753424658,21156.0,21156.0,21156.0,6026330.191780822,12521581.55,12522114.63,12523681.0,708185.4383561644,1471816.0,1471816.0,1471816.0,708185.4383561644,1471816.0,1471816.0,1471816.0,1397230.7297297297,1471816.0,1471816.0,1471816.0,1397230.7297297297,1471816.0,1471816.0,1471816.0,0.5068493150684932,0.0273972602739726,0.05405405405405406,200.16438356164383,416.0,416.0,200.16438356164383,416.0,416.0,325.64383561643837,672.0,672.0,92.58904109589041,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.49657534246575,256.0,256.0,1975.9280821917807,4096.0,4096.0,2873.746575342466,5952.0,5952.0,0.0,0.0,0.0
7.5,hybbgr8,255,0.16500391576749043,0.5490196078431373,7.12156862745098,4404547.388235294,7970804.6,8081559.680000001,8233648.0,5505.684235294118,9963.50575,10101.9496,10292.06,0.16631497273465598,0.6588235294117647,0.6588235294117647,10103.341176470589,11433.0,11433.0,11433.0,4394444.0470588235,7959371.6,8070126.680000001,8222215.0,570354.537254902,1013522.0,1013522.0,1013522.0,570354.537254902,1013522.0,1013522.0,1013522.0,865716.7083333334,1013522.0,1013522.0,1013522.0,865716.7083333334,1013522.0,1013522.0,1013522.0,0.6588235294117647,0.10980392156862745,0.16666666666666666,81.03529411764706,144.0,144.0,81.03529411764706,144.0,144.0,103.67843137254901,176.0,176.0,63.92549019607843,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.40392156862745,144.0,144.0,988.756862745098,1728.0,1728.0,733.2823529411764,1494.1999999999998,1704.0,0.0,0.0,0.0
7.5,hybbgr12,257,0.15897977920014736,0.5447470817120622,9.556420233463035,6395513.579766537,11944372.8,12079387.04,12310172.0,7994.391974708171,14930.465999999999,15099.2338,15387.715,0.1589977666751088,0.5525291828793775,0.5525291828793775,13451.229571984435,16989.0,16989.0,16989.0,6382062.350194553,11927383.8,12062398.04,12293183.0,834085.2256809338,1520283.0,1520283.0,1520283.0,834085.2256809338,1520283.0,1520283.0,1520283.0,1509576.781690141,1520283.0,1520283.0,1520283.0,1509576.781690141,1520283.0,1520283.0,1520283.0,0.5525291828793775,0.007782101167315175,0.014084507042253521,118.50583657587549,216.0,216.0,117.92217898832685,216.0,216.0,145.13618677042803,264.0,264.0,92.22178988326849,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.58365758754864,216.0,216.0,1423.0038910505837,2592.0,2592.0,1069.6887159533073,2211.6,2556.0,0.0,0.0,0.0
7.5,hybbgr15,284,0.15253094007833987,0.49295774647887325,11.116197183098592,7797220.834507043,15887377.5,16040494.64,16445805.0,9746.526043133803,19859.221875,20050.6183,20557.25625,0.15254851966830568,0.5035211267605634,0.5035211267605634,15602.028169014084,21156.0,21156.0,21156.0,7781618.806338028,15866221.5,16019338.64,16424649.0,1015306.3697183098,2027044.0,2027044.0,2027044.0,1015306.3697183098,2027044.0,2027044.0,2027044.0,2016412.6503496503,2027044.0,2027044.0,2027044.0,2016412.6503496503,2027044.0,2027044.0,2027044.0,0.5035211267605634,0.01056338028169014,0.02097902097902098,144.46478873239437,288.0,288.0,144.05633802816902,288.0,288.0,176.6267605633803,352.0,352.0,112.39788732394366,224.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.50704225352112,288.0,288.0,1734.0845070422536,3456.0,3456.0,1317.3450704225352,2922.7999999999997,3186.0,0.0,0.0,0.0
8.0,ldpc8,238,0.12865549326239373,0.5882352941176471,7.147058823529412,10116.088235294117,11433.0,11433.0,11433.0,12.645110294117645,14.29125,14.29125,14.29125,0.12865549326239373,0.5882352941176471,0.0,10116.088235294117,11433.0,11433.0,11433.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
