snr_db,decoder,n_frames,ber,fer,avg_iters,hw_cycles_mean,hw_cycles_p95,hw_cycles_p99,hw_cycles_max,hw_time_us_mean,hw_time_us_p95,hw_time_us_p99,hw_time_us_max,ber_stage1,fer_stage1,grand_invocation_rate,stage1_cycles_mean,stage1_cycles_p95,stage1_cycles_p99,stage1_cycles_max,grand_cycles_mean,grand_cycles_p95,grand_cycles_p99,grand_cycles_max,patterns_tested_mean,patterns_tested_p95,patterns_tested_p99,patterns_tested_max,patterns_evaluated_mean,patterns_evaluated_p95,patterns_evaluated_p99,patterns_evaluated_max,patterns_tested_mean_if_grand,patterns_tested_p95_if_grand,patterns_tested_p99_if_grand,patterns_tested_max_if_grand,patterns_evaluated_mean_if_grand,patterns_evaluated_p95_if_grand,patterns_evaluated_p99_if_grand,patterns_evaluated_max_if_grand,pre_solver_attempt_rate,pre_solver_success_rate_total,pre_solver_success_rate_if_attempted,peel_candidate_mean,peel_candidate_p95,peel_candidate_max,peel_residual_vars_mean,peel_residual_vars_p95,peel_residual_vars_max,chase_candidate_mean,chase_candidate_p95,chase_candidate_max,chase_candidates_tested_mean,chase_candidates_tested_p95,chase_candidates_tested_max,chase_ldpc_iters_mean,chase_ldpc_iters_p95,chase_ldpc_iters_max
7.5,hybsv4,571,0.025705577259867978,0.3502626970227671,3.3677758318739053,203313.78633975482,623667.5,627756.8,632887.0,254.1422329246935,779.5843749999999,784.696,791.10875,0.02571982611218769,0.37478108581436076,0.37478108581436076,4798.145359019264,5877.0,5877.0,5877.0,198515.64098073554,617790.5,621879.8,627010.0,38821.677758318736,110566.0,110566.0,110566.0,38823.35201401051,110566.0,110566.0,110566.0,103584.94392523365,110566.0,110566.0,110566.0,103589.41121495327,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hybsv8,2184,0.013496065386782842,0.09157509157509157,4.256868131868132,60030.85164835165,623551.8,628644.64,634240.0,75.03856456043957,779.43975,785.8058,792.8,0.013498774709018791,0.09661172161172162,0.09661172161172162,5943.802197802198,11433.0,11433.0,11433.0,54087.04945054945,612118.8,617211.64,622807.0,10151.968864468865,110566.0,110566.0,110566.0,10152.524267399267,110566.0,110566.0,110566.0,105080.09478672985,110566.0,110566.0,110566.0,105085.84360189573,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hybsv15,4472,0.010312688549925375,0.044722719141323794,4.739042933810376,33735.3177549195,19446.0,633628.58,641744.0,42.16914719364938,24.3075,792.035725,802.18,0.01031281259592891,0.04539355992844365,0.04539355992844365,6597.101967799642,19446.0,21156.0,21156.0,27138.215787119858,0.0,612472.58,620588.0,4944.8193202146695,0.0,110566.0,110566.0,4944.836538461538,0.0,110566.0,110566.0,108932.17733990148,110566.0,110566.0,110566.0,108932.5566502463,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hybptg4,699,0.025886780354013764,0.2861230329041488,3.347639484978541,327772.14735336194,1287556.2,1289080.68,1290307.0,409.71518419170235,1609.44525,1611.35085,1612.88375,0.025961908813097324,0.34334763948497854,0.34334763948497854,4760.085836909871,5877.0,5877.0,5877.0,323012.06151645206,1281679.2,1283203.68,1284430.0,59790.27181688126,208967.0,208967.0,208967.0,59790.27181688126,208967.0,208967.0,208967.0,174139.16666666666,208967.0,208967.0,208967.0,174139.16666666666,208967.0,208967.0,208967.0,0.34334763948497854,0.05722460658082976,0.16666666666666666,9.237482117310444,28.0,28.0,7.748211731044349,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hybptg8,2549,0.011587529394286191,0.07846214201647705,4.238917222440173,99626.09846998822,1252463.1999999988,1293529.52,1296197.0,124.53262308748529,1565.5789999999986,1616.9119,1620.24625,0.011597612824149625,0.0878775990584543,0.0878775990584543,5916.064731267164,11433.0,11433.0,11433.0,93710.03373872106,1241030.1999999988,1282096.52,1284764.0,16395.99843075716,208967.0,208967.0,208967.0,16395.99843075716,208967.0,208967.0,208967.0,186577.67857142858,208967.0,208967.0,208967.0,186577.67857142858,208967.0,208967.0,208967.0,0.0878775990584543,0.009415457041977247,0.10714285714285714,2.3660258925068653,28.0,28.0,2.1400549234994117,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hybptg15,5562,0.008603758545412765,0.03595828838547285,4.663430420711974,51510.074433656955,16668.0,1302690.82,1305473.0,64.38759304207119,20.835,1628.363525,1631.84125,0.00860638493666873,0.037935994246673856,0.037935994246673856,6489.682308522114,16668.0,21156.0,21156.0,45020.392125134844,0.0,1281534.82,1284317.0,7514.095649047105,0.0,208967.0,208967.0,7514.095649047105,0.0,208967.0,208967.0,198072.98578199052,208967.0,208967.0,208967.0,198072.98578199052,208967.0,208967.0,208967.0,0.037935994246673856,0.001977705861201007,0.052132701421800945,1.0454872348076232,0.0,28.0,0.9933477166486875,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,hybctg4,1278,0.022223929540424667,0.1564945226917058,3.350547730829421,467317.26056338026,2950845.8,2952469.0,2954379.0,584.1465757042254,3688.55725,3690.58625,3692.97375,0.024322339361613467,0.37167449139280123,0.37167449139280123,4773.218309859155,5877.0,5877.0,5877.0,462544.04225352115,2944968.8,2946592.0,2948502.0,32702.190923317685,208967.0,208967.0,208967.0,32702.190923317685,208967.0,208967.0,208967.0,87986.1052631579,208967.0,208967.0,208967.0,87986.1052631579,208967.0,208967.0,208967.0,0.37167449139280123,0.21517996870109546,0.5789473684210527,11.405320813771517,36.0,36.0,4.694835680751174,30.0,30.0,12.344287949921753,36.0,36.0,15.810641627543037,96.0,96.0,94.72691705790298,576.0,576.0
7.5,hybctg8,2439,0.01152348061942158,0.08200082000820008,4.272652726527265,247678.50512505125,2923673.3999999994,2957448.04,2959218.0,309.59813140631405,3654.591749999999,3696.81005,3699.0225,0.011540842109604528,0.0938909389093891,0.0938909389093891,5964.853628536285,11433.0,11433.0,11433.0,241713.65149651497,2912240.3999999994,2946015.04,2947785.0,17135.46535465355,208967.0,208967.0,208967.0,17135.46535465355,208967.0,208967.0,208967.0,182503.93013100437,208967.0,208967.0,208967.0,182503.93013100437,208967.0,208967.0,208967.0,0.0938909389093891,0.011890118901189012,0.12663755458515283,2.7359573595735958,30.0,30.0,2.407544075440754,30.0,30.0,3.252972529725297,36.0,36.0,8.738007380073801,96.0,96.0,52.428044280442805,576.0,576.0
7.5,hybctg15,5569,0.008220764035058826,0.03591309032142216,4.677680014365236,111292.12551625067,16668.0,2966290.64,2968962.0,139.11515689531333,20.835,3707.8633,3711.2025,0.00822122888644982,0.03645178667624349,0.03645178667624349,6508.998563476387,16668.0,21156.0,21156.0,104783.12695277428,0.0,2945134.64,2947806.0,7504.6507451966245,0.0,208967.0,208967.0,7504.6507451966245,0.0,208967.0,208967.0,205878.81773399014,208967.0,208967.0,208967.0,205878.81773399014,208967.0,208967.0,208967.0,0.03645178667624349,0.0005386963548213323,0.014778325123152709,1.0867301131262346,0.0,30.0,1.0628479080624889,0.0,30.0,1.3022086550547676,0.0,36.0,3.4821332375650926,0.0,96.0,20.892799425390553,0.0,576.0
8.0,ldpc4,623,0.023865422606779565,0.32102728731942215,3.298555377207063,4684.743178170144,5877.0,5877.0,5877.0,5.855928972712681,7.34625,7.34625,7.34625,0.023865422606779565,0.32102728731942215,0.0,4684.743178170144,5877.0,5877.0,5877.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
