snr_db,decoder,ber,fer,avg_iters,avg_hw_time_us,avg_hw_cycles,avg_hw_time_stage1_us,avg_hw_time_grand_us,ber_stage1,fer_stage1
10.0,ldpc100,0.02551998215459754,0.0761904761904762,13.511746031746032,23.490340476190475,18792.27238095238,23.490340476190475,0.0,0.02551998215459754,0.0761904761904762
10.0,hybbgr100,0.02477048716493082,0.07380073800738007,13.45879458794588,4650.564879305043,3720451.9034440345,23.39818496309963,4627.166694341943,0.02533318140134064,0.07564575645756458
10.5,ldpc100,0.0228002950014219,0.06948465547191662,12.762594093804285,22.186934713375795,17749.547770700636,22.186934713375795,0.0,0.0228002950014219,0.06948465547191662
10.5,hybbgr100,0.02260639864423666,0.06825938566552901,12.866894197952218,4319.237493600683,3455389.994880546,22.36844709897611,4296.869046501706,0.02323675875625206,0.07053469852104664
11.0,ldpc100,0.019282029997303933,0.05755395683453238,11.126139088729017,19.34085251798561,15472.682014388489,19.34085251798561,0.0,0.019282029997303933,0.05755395683453238
11.0,hybbgr100,0.019019853481183208,0.056630486078338836,11.211892402076451,3604.840280202926,2883872.2241623406,19.49012859839547,3585.3501516045303,0.0195372384539989,0.0585181689476168
11.5,ldpc100,0.01813270449328363,0.05522319374137138,10.7583985273815,18.701427749654854,14961.142199723885,18.701427749654854,0.0,0.01813270449328363,0.05522319374137138
11.5,hybbgr100,0.017734133486662487,0.05385996409335727,10.708707360861759,3376.926947935368,2701541.5583482943,18.614964654398563,3358.3119832809693,0.01797705772683331,0.05475763016157989
12.0,ldpc100,0.011361780931618989,0.03609022556390978,8.784962406015037,15.267372180451128,12213.897744360902,15.267372180451128,0.0,0.011361780931618989,0.03609022556390978
12.0,hybbgr100,0.011002111490842327,0.034863451481696686,8.736199883788496,2187.72139853283,1750177.1188262638,15.182565732132481,2172.538832800697,0.011286139887020413,0.035735037768739104
12.5,ldpc100,0.012255098159702235,0.03753518923991242,8.76822020644354,15.238883328120112,12191.10666249609,15.238883328120112,0.0,0.012255098159702235,0.03753518923991242
12.5,hybbgr100,0.011905096283139127,0.03616636528028933,8.77124773960217,2282.3068821579263,1825845.5057263412,15.244074367088608,2267.0628077908377,0.012222922930688267,0.037371910789632305
13.0,ldpc100,0.008297384123350219,0.025850926324859975,7.53877638948729,13.099573190435159,10479.658552348126,13.099573190435159,0.0,0.008297384123350219,0.025850926324859975
13.0,hybbgr100,0.008139808373152434,0.02510460251046025,7.544979079497908,1596.5692612447697,1277255.4089958158,13.110378922594144,1583.4588823221757,0.008341856787403134,0.02594142259414226
