snr_db,decoder,n_frames,ber,fer,avg_iters,hw_cycles_mean,hw_cycles_p95,hw_cycles_p99,hw_cycles_max,hw_time_us_mean,hw_time_us_p95,hw_time_us_p99,hw_time_us_max,ber_stage1,fer_stage1,grand_invocation_rate,stage1_cycles_mean,stage1_cycles_p95,stage1_cycles_p99,stage1_cycles_max,grand_cycles_mean,grand_cycles_p95,grand_cycles_p99,grand_cycles_max,patterns_tested_mean,patterns_tested_p95,patterns_tested_p99,patterns_tested_max,patterns_evaluated_mean,patterns_evaluated_p95,patterns_evaluated_p99,patterns_evaluated_max,patterns_tested_mean_if_grand,patterns_tested_p95_if_grand,patterns_tested_p99_if_grand,patterns_tested_max_if_grand,patterns_evaluated_mean_if_grand,patterns_evaluated_p95_if_grand,patterns_evaluated_p99_if_grand,patterns_evaluated_max_if_grand,pre_solver_attempt_rate,pre_solver_success_rate_total,pre_solver_success_rate_if_attempted,peel_candidate_mean,peel_candidate_p95,peel_candidate_max,peel_residual_vars_mean,peel_residual_vars_p95,peel_residual_vars_max,chase_candidate_mean,chase_candidate_p95,chase_candidate_max,chase_candidates_tested_mean,chase_candidates_tested_p95,chase_candidates_tested_max,chase_ldpc_iters_mean,chase_ldpc_iters_p95,chase_ldpc_iters_max,osd_candidate_mean,osd_candidate_p95,osd_candidate_max,osd_candidates_tested_mean,osd_candidates_tested_p95,osd_candidates_tested_max,osd_free_dim_mean,osd_free_dim_p95,osd_free_dim_max,restart_num_runs_mean,restart_num_runs_p95,restart_num_runs_max,restart_ldpc_iters_mean,restart_ldpc_iters_p95,restart_ldpc_iters_max,restart_anchor_bits_mean,restart_anchor_bits_p95,restart_anchor_bits_max,disagreement_added_mean,disagreement_added_p95,disagreement_added_max
10.0,ldpc100,1575,0.02551998215459754,0.0761904761904762,13.511746031746032,18792.27238095238,139221.0,139221.0,139221.0,23.49034047619048,174.02625,174.02625,174.02625,0.02551998215459754,0.0761904761904762,0.0,18792.27238095238,139221.0,139221.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.0,hybbgr100,1626,0.02477048716493082,0.07380073800738007,13.45879458794588,3720451.9034440345,49462031.25,50360963.5,51963431.0,4650.564879305043,61827.5390625,62951.204375,64954.28875,0.02533318140134064,0.07564575645756458,0.07564575645756458,18718.547970479704,139221.0,139221.0,139221.0,3701733.3554735547,49322810.25,50221742.5,51824210.0,394416.1623616236,5285610.0,5285610.0,5285610.0,394416.1623616236,5285610.0,5285610.0,5285610.0,5213989.268292683,5285610.0,5285610.0,5285610.0,5213989.268292683,5285610.0,5285610.0,5285610.0,0.07564575645756458,0.0018450184501845018,0.024390243902439025,56.413284132841326,756.0,756.0,56.36654366543665,756.0,756.0,87.42619926199262,1170.0,1170.0,32.268142681426816,432.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.02829028290283,576.0,576.0,1032.6746617466174,13824.0,13824.0,465.87453874538744,6171.5,7196.0,0.0,0.0,0.0
10.5,ldpc100,1727,0.0228002950014219,0.06948465547191662,12.762594093804285,17749.547770700636,139221.0,139221.0,139221.0,22.186934713375795,174.02625,174.02625,174.02625,0.0228002950014219,0.06948465547191662,0.0,17749.547770700636,139221.0,139221.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.5,hybbgr100,1758,0.02260639864423666,0.06825938566552901,12.866894197952218,3455389.994880546,49322955.75,50281703.68,51708007.0,4319.237493600683,61653.6946875,62852.1296,64635.00875,0.02323675875625206,0.07053469852104664,0.07053469852104664,17894.757679180886,139221.0,139221.0,139221.0,3437495.237201365,49183734.75,50142482.68,51568786.0,366471.63253697386,5285610.0,5285610.0,5285610.0,366471.63253697386,5285610.0,5285610.0,5285610.0,5195622.016129033,5285610.0,5285610.0,5285610.0,5195622.016129033,5285610.0,5285610.0,5285610.0,0.07053469852104664,0.0022753128555176336,0.03225806451612903,52.41638225255973,756.0,756.0,52.41638225255973,756.0,756.0,81.26848691695108,1170.0,1170.0,29.97326507394767,432.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.96814562002275,576.0,576.0,959.2320819112628,13824.0,13824.0,433.11490329920366,6090.499999999996,6890.0,0.0,0.0,0.0
11.0,ldpc100,2085,0.019282029997303933,0.05755395683453238,11.126139088729017,15472.682014388489,139221.0,139221.0,139221.0,19.340852517985613,174.02625,174.02625,174.02625,0.019282029997303933,0.05755395683453238,0.0,15472.682014388489,139221.0,139221.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.0,hybbgr100,2119,0.019019853481183208,0.056630486078338836,11.211892402076451,2883872.2241623406,49008658.7,50189260.14,51579913.0,3604.8402802029254,61260.823375,62736.575175000005,64474.89125,0.0195372384539989,0.0585181689476168,0.0585181689476168,15592.102878716376,139221.0,139221.0,139221.0,2868280.1212836243,48869437.7,50050039.14,51440692.0,305978.3671543181,5285610.0,5285610.0,5285610.0,305978.3671543181,5285610.0,5285610.0,5285610.0,5228775.483870967,5285610.0,5285610.0,5285610.0,5228775.483870967,5285610.0,5285610.0,5285610.0,0.0585181689476168,0.0018876828692779614,0.03225806451612903,43.764039641340254,756.0,756.0,43.764039641340254,756.0,756.0,67.85276073619632,1170.0,1170.0,25.01840490797546,432.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.362435110901366,576.0,576.0,800.6956111373289,13824.0,13824.0,358.38414346389806,5893.799999999998,6862.0,0.0,0.0,0.0
11.5,ldpc100,2173,0.01813270449328363,0.05522319374137138,10.7583985273815,14961.142199723885,139221.0,139221.0,139221.0,18.701427749654854,174.02625,174.02625,174.02625,0.01813270449328363,0.05522319374137138,0.0,14961.142199723885,139221.0,139221.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.5,hybbgr100,2228,0.017734133486662487,0.05385996409335727,10.708707360861759,2701541.5583482943,48804515.0,50259279.64,51408443.0,3376.926947935368,61005.64375,62824.09955,64260.55375,0.01797705772683331,0.05475763016157989,0.05475763016157989,14891.971723518851,139221.0,139221.0,139221.0,2686649.5866247755,48665294.0,50120058.64,51269222.0,286527.93087971275,5285610.0,5285610.0,5285610.0,286527.93087971275,5285610.0,5285610.0,5285610.0,5232657.622950819,5285610.0,5285610.0,5285610.0,5232657.622950819,5285610.0,5285610.0,5285610.0,0.05475763016157989,0.0008976660682226212,0.01639344262295082,40.98204667863555,756.0,756.0,40.98204667863555,756.0,756.0,63.48294434470377,1170.0,1170.0,23.428635547576302,432.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.241921005385997,576.0,576.0,749.8016157989229,13824.0,13824.0,339.10502692998205,5796.4000000000015,6890.0,0.0,0.0,0.0
12.0,ldpc100,3325,0.011361780931618989,0.03609022556390978,8.784962406015037,12213.897744360902,23613.0,139221.0,139221.0,15.26737218045113,29.51625,174.02625,174.02625,0.011361780931618989,0.03609022556390978,0.0,12213.897744360902,23613.0,139221.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12.0,hybbgr100,3442,0.011002111490842327,0.034863451481696686,8.736199883788496,1750177.1188262638,23543.54999999975,49859526.620000005,51074974.0,2187.72139853283,29.429437499999683,62324.408275,63843.7175,0.011286139887020413,0.035735037768739104,0.035735037768739104,12146.052585705986,23543.54999999975,139221.0,139221.0,1738031.0662405577,0.0,49720305.620000005,50935753.0,185468.98024404416,0.0,5285610.0,5285610.0,185468.98024404416,0.0,5285610.0,5285610.0,5190115.691056911,5285610.0,5285610.0,5285610.0,5190115.691056911,5285610.0,5285610.0,5285610.0,0.035735037768739104,0.0008715862870424172,0.024390243902439025,26.52760023242301,0.0,756.0,26.52760023242301,0.0,756.0,41.11127251597908,0.0,1170.0,15.16908773968623,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.22748402091807,0.0,576.0,485.45845438698433,0.0,13824.0,216.12463683904707,0.0,6830.0,0.0,0.0,0.0
