snr_db,decoder,ber,fer,avg_iters,avg_hw_time_us,avg_hw_cycles,avg_hw_time_stage1_us,avg_hw_time_grand_us,ber_stage1,fer_stage1
8.5,ldpc15,0.0530502075421708,0.18369690011481057,7.6716417910447765,13.393596440872562,10714.877152698049,13.393596440872562,0.0,0.0530502075421708,0.18369690011481057
8.5,ldpc20,0.04328158137903778,0.15051740357478832,8.384760112888053,14.618434854186267,11694.747883349013,14.618434854186267,0.0,0.04328158137903778,0.15051740357478832
8.5,ldpc100,0.043240181714371995,0.12759170653907495,19.404306220095695,33.74192284688995,26993.53827751196,33.74192284688995,0.0,0.043240181714371995,0.12759170653907495
8.5,hyb15,0.05041764947098016,0.18327605956471935,7.696449026345934,30.947892325315006,24758.313860252005,13.437418384879726,17.510473940435283,0.05041807309352908,0.18556701030927836
8.5,hybptg15,0.04749296325605654,0.16210739614994935,7.455927051671733,269.05987968591694,215247.90374873354,13.011618541033435,256.0482611448835,0.04749727223131479,0.1651469098277609
8.5,hybctg15,0.05525808643026407,0.19184652278177458,7.750599520383693,1368.8749520383694,1095099.9616306955,13.535400179856115,1355.3395518585132,0.05526252075262866,0.19544364508393286
8.5,hybahr15,0.04900993676881251,0.16632016632016633,7.462577962577963,1459.7025467775468,1167762.0374220375,13.027390852390852,1446.6751559251559,0.04930152757445657,0.17567567567567569
8.5,hybbgr15,0.05582109611776591,0.1951219512195122,7.7890243902439025,632.6001234756097,506080.0987804878,13.604432926829269,618.9956905487804,0.05609462945590994,0.20121951219512196
9.5,ldpc15,0.03688272976610712,0.13733905579399142,6.991416309012876,12.193953862660944,9755.163090128755,12.193953862660944,0.0,0.03688272976610712,0.13733905579399142
9.5,ldpc20,0.03494287327003069,0.12185833968012186,7.592536176694592,13.231436595582636,10585.149276466109,13.231436595582636,0.0,0.03494287327003069,0.12185833968012186
9.5,ldpc100,0.03129680462825259,0.09506833036244801,15.632204396910279,27.179561051693405,21743.648841354723,27.179561051693405,0.0,0.03129680462825259,0.09506833036244801
9.5,hyb15,0.034756278942629275,0.12422360248447205,6.865683229813665,23.78805415372671,19030.443322981366,11.971010287267081,11.817043866459628,0.03475685320114668,0.12577639751552794
9.5,hybptg15,0.036783328850636544,0.13468013468013468,6.980639730639731,224.65021780303033,179720.17424242425,12.174851641414142,212.47536616161614,0.036785819237742316,0.13636363636363635
9.5,hybctg15,0.03971256858991421,0.1384083044982699,6.9956747404844295,996.2917019896194,797033.3615916955,12.202817906574394,984.088884083045,0.039717047408939214,0.14100346020761245
9.5,hybahr15,0.039819825877518186,0.13104013104013104,6.97952497952498,1154.6520853808354,923721.6683046683,12.177681203931204,1142.4744041769043,0.04007758094296556,0.14823914823914824
9.5,hybbgr15,0.03183977242367039,0.11843079200592153,6.9119170984455955,388.3159104367135,310652.7283493708,12.05190044411547,376.26400999259806,0.03192887473228247,0.12731310140636565
10.5,ldpc15,0.02670190811571002,0.1011378002528445,6.353982300884955,11.07268331226296,8858.146649810367,11.07268331226296,0.0,0.02670190811571002,0.1011378002528445
10.5,ldpc20,0.02812352950984279,0.10018785222291797,6.975579211020664,12.151549780839073,9721.239824671258,12.151549780839073,0.0,0.02812352950984279,0.10018785222291797
10.5,ldpc100,0.024081296482275662,0.07339449541284404,13.185321100917431,22.922463302752295,18337.970642201835,22.922463302752295,0.0,0.024081296482275662,0.07339449541284404
10.5,hyb15,0.028360585392294142,0.10178117048346055,6.305343511450381,20.65860527989822,16526.884223918576,10.98976860687023,9.66883667302799,0.02836270269659876,0.1049618320610687
10.5,hybptg15,0.0278266398299317,0.10825439783491204,6.460757780784844,180.39031799729364,144312.2543978349,11.262013700947225,169.12830429634644,0.027828516466358665,0.11096075778078485
10.5,hybctg15,0.026214836624029188,0.09691096305269534,6.313749242883101,696.6665006056936,557333.2004845549,11.001375681405209,685.6651249242882,0.026215620620817937,0.09751665657177468
10.5,hybahr15,0.02625780645245936,0.08869179600886919,6.382483370288249,785.1339904379158,628107.1923503326,11.121400360310423,774.0125900776053,0.026879678131437042,0.0992239467849224
10.5,hybbgr15,0.023180929454130115,0.08579088471849866,6.277747989276139,283.64480294906167,226915.84235924933,10.936315013404826,272.7084879356569,0.023381109507114868,0.09115281501340483
11.5,ldpc15,0.018788545836233902,0.07352941176470588,5.8713235294117645,10.223589154411764,8178.871323529412,10.223589154411764,0.0,0.018788545836233902,0.07352941176470588
11.5,ldpc20,0.01748222765298362,0.06269592476489028,6.193573667711599,10.778749020376177,8622.999216300941,10.778749020376177,0.0,0.01748222765298362,0.06269592476489028
